iso;country;language;id;region1;region2;region3;region4;locality;postcode;suburb;latitude;longitude;elevation;iso2;fips;nuts;hasc;stat;timezone;utc;dst
GB;United Kingdom;EN;1030901929;England;South West England;City of Bristol;;Bristol;BS3 4JW;;51.438466;-2.599868;14;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076583;England;South West England;City of Bristol;;Bristol;BS3 4LA;;51.436971;-2.595015;31;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076584;England;South West England;City of Bristol;;Bristol;BS3 4LB;;51.437839;-2.593947;35;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076585;England;South West England;City of Bristol;;Bristol;BS3 4LD;;51.437489;-2.593871;31;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076586;England;South West England;City of Bristol;;Bristol;BS3 4LE;;51.438540;-2.594071;37;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076587;England;South West England;City of Bristol;;Bristol;BS3 4LF;;51.439028;-2.593796;34;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076588;England;South West England;City of Bristol;;Bristol;BS3 4LG;;51.439018;-2.593804;34;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076589;England;South West England;City of Bristol;;Bristol;BS3 4LH;;51.438324;-2.592256;34;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076590;England;South West England;City of Bristol;;Bristol;BS3 4LJ;;51.439182;-2.591619;38;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076591;England;South West England;City of Bristol;;Bristol;BS3 4LL;;51.439746;-2.590303;38;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076592;England;South West England;City of Bristol;;Bristol;BS3 4LN;;51.439841;-2.590995;36;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076593;England;South West England;City of Bristol;;Bristol;BS3 4LP;;51.439233;-2.592268;38;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076594;England;South West England;City of Bristol;;Bristol;BS3 4LQ;;51.438333;-2.592248;34;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076595;England;South West England;City of Bristol;;Bristol;BS3 4LS;;51.439545;-2.592789;36;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076596;England;South West England;City of Bristol;;Bristol;BS3 4LT;;51.439777;-2.593023;30;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076597;England;South West England;City of Bristol;;Bristol;BS3 4LU;;51.439634;-2.594589;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076598;England;South West England;City of Bristol;;Bristol;BS3 4LW;;51.439623;-2.591496;35;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076599;England;South West England;City of Bristol;;Bristol;BS3 4LX;;51.438943;-2.592595;40;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076600;England;South West England;City of Bristol;;Bristol;BS3 4LY;;51.439955;-2.593485;22;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076601;England;South West England;City of Bristol;;Bristol;BS3 4LZ;;51.440216;-2.593431;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1031208975;England;South West England;City of Bristol;;Bristol;BS3 4NH;;51.440226;-2.600265;21;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076602;England;South West England;City of Bristol;;Bristol;BS3 4NL;;51.438947;-2.595400;23;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076603;England;South West England;City of Bristol;;Bristol;BS3 4NP;;51.436416;-2.594533;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1030901930;England;South West England;City of Bristol;;Bristol;BS3 4NQ;;51.440814;-2.599597;17;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076605;England;South West England;City of Bristol;;Bristol;BS3 4NR;;51.436489;-2.594217;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076606;England;South West England;City of Bristol;;Bristol;BS3 4NS;;51.436216;-2.596588;24;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076607;England;South West England;City of Bristol;;Bristol;BS3 4NT;;51.437941;-2.597027;15;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1031223780;England;South West England;City of Bristol;;Bristol;BS3 4NW;;51.444503;-2.582997;16;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076609;England;South West England;City of Bristol;;Bristol;BS3 4NX;;51.437789;-2.596680;23;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076610;England;South West England;City of Bristol;;Bristol;BS3 4NY;;51.437656;-2.596304;26;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076611;England;South West England;City of Bristol;;Bristol;BS3 4NZ;;51.438940;-2.594940;26;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076612;England;South West England;City of Bristol;;Bristol;BS3 4PA;;51.438663;-2.594663;32;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076613;England;South West England;City of Bristol;;Bristol;BS3 4PB;;51.437505;-2.596000;34;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076614;England;South West England;City of Bristol;;Bristol;BS3 4PD;;51.436513;-2.596563;28;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076615;England;South West England;City of Bristol;;Bristol;BS3 4PE;;51.437146;-2.595837;36;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076616;England;South West England;City of Bristol;;Bristol;BS3 4PF;;51.438123;-2.594670;38;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076617;England;South West England;City of Bristol;;Bristol;BS3 4PG;;51.437954;-2.594395;39;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076618;England;South West England;City of Bristol;;Bristol;BS3 4PH;;51.436695;-2.594421;23;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076619;England;South West England;City of Bristol;;Bristol;BS3 4PJ;;51.437492;-2.593252;26;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076620;England;South West England;City of Bristol;;Bristol;BS3 4PL;;51.437422;-2.592820;23;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076621;England;South West England;City of Bristol;;Bristol;BS3 4PN;;51.436751;-2.592307;17;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076622;England;South West England;City of Bristol;;Bristol;BS3 4PP;;51.437526;-2.591900;21;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076623;England;South West England;City of Bristol;;Bristol;BS3 4PQ;;51.437122;-2.595391;36;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076624;England;South West England;City of Bristol;;Bristol;BS3 4PR;;51.437282;-2.590286;20;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076625;England;South West England;City of Bristol;;Bristol;BS3 4PS;;51.437442;-2.590763;21;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076626;England;South West England;City of Bristol;;Bristol;BS3 4PT;;51.436750;-2.590696;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076627;England;South West England;City of Bristol;;Bristol;BS3 4PU;;51.438114;-2.591131;23;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076628;England;South West England;City of Bristol;;Bristol;BS3 4PW;;51.437004;-2.591980;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076629;England;South West England;City of Bristol;;Bristol;BS3 4PX;;51.436474;-2.593670;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076630;England;South West England;City of Bristol;;Bristol;BS3 4QE;;51.438234;-2.586931;24;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076631;England;South West England;City of Bristol;;Bristol;BS3 4QF;;51.439122;-2.589158;35;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076632;England;South West England;City of Bristol;;Bristol;BS3 4QG;;51.438048;-2.588310;27;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076633;England;South West England;City of Bristol;;Bristol;BS3 4QH;;51.438253;-2.588644;31;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076634;England;South West England;City of Bristol;;Bristol;BS3 4QJ;;51.438600;-2.589281;35;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076635;England;South West England;City of Bristol;;Bristol;BS3 4QL;;51.439144;-2.590151;39;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076636;England;South West England;City of Bristol;;Bristol;BS3 4QN;;51.438809;-2.590751;36;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076637;England;South West England;City of Bristol;;Bristol;BS3 4QP;;51.437587;-2.588721;23;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076638;England;South West England;City of Bristol;;Bristol;BS3 4QQ;;51.437530;-2.587541;21;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076639;England;South West England;City of Bristol;;Bristol;BS3 4QR;;51.437411;-2.588000;22;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076640;England;South West England;City of Bristol;;Bristol;BS3 4QS;;51.436902;-2.589015;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076641;England;South West England;City of Bristol;;Bristol;BS3 4QT;;51.437144;-2.589147;21;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076642;England;South West England;City of Bristol;;Bristol;BS3 4QU;;51.437745;-2.589472;27;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076643;England;South West England;City of Bristol;;Bristol;BS3 4QW;;51.438337;-2.589753;31;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076644;England;South West England;City of Bristol;;Bristol;BS3 4QX;;51.438099;-2.590555;25;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076645;England;South West England;City of Bristol;;Bristol;BS3 4QY;;51.437059;-2.590081;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076646;England;South West England;City of Bristol;;Bristol;BS3 4RP;;51.444983;-2.582241;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076647;England;South West England;City of Bristol;;Bristol;BS3 4RU;;51.441737;-2.582401;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076648;England;South West England;City of Bristol;;Bristol;BS3 4RX;;51.441314;-2.582482;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076649;England;South West England;City of Bristol;;Bristol;BS3 4RY;;51.441254;-2.581819;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076650;England;South West England;City of Bristol;;Bristol;BS3 4RZ;;51.442433;-2.583316;24;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076651;England;South West England;City of Bristol;;Bristol;BS3 4SA;;51.443329;-2.584090;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076652;England;South West England;City of Bristol;;Bristol;BS3 4SB;;51.443394;-2.583559;26;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076653;England;South West England;City of Bristol;;Bristol;BS3 4SD;;51.442426;-2.582913;31;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076654;England;South West England;City of Bristol;;Bristol;BS3 4SE;;51.440972;-2.582492;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076655;England;South West England;City of Bristol;;Bristol;BS3 4SF;;51.440996;-2.583097;20;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076656;England;South West England;City of Bristol;;Bristol;BS3 4SH;;51.440177;-2.583316;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076657;England;South West England;City of Bristol;;Bristol;BS3 4SJ;;51.439837;-2.582852;17;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076658;England;South West England;City of Bristol;;Bristol;BS3 4SL;;51.439540;-2.582862;17;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076659;England;South West England;City of Bristol;;Bristol;BS3 4SN;;51.439346;-2.583924;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076660;England;South West England;City of Bristol;;Bristol;BS3 4SP;;51.438746;-2.583543;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076661;England;South West England;City of Bristol;;Bristol;BS3 4SQ;;51.440323;-2.582757;16;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076662;England;South West England;City of Bristol;;Bristol;BS3 4SR;;51.438434;-2.584690;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076663;England;South West England;City of Bristol;;Bristol;BS3 4SS;;51.438402;-2.583912;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076664;England;South West England;City of Bristol;;Bristol;BS3 4ST;;51.438112;-2.584383;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076665;England;South West England;City of Bristol;;Bristol;BS3 4SU;;51.437483;-2.586188;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076666;England;South West England;City of Bristol;;Bristol;BS3 4SW;;51.439017;-2.583316;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076667;England;South West England;City of Bristol;;Bristol;BS3 4SX;;51.437606;-2.586693;20;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076668;England;South West England;City of Bristol;;Bristol;BS3 4TH;;51.443891;-2.581378;43;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076669;England;South West England;City of Bristol;;Bristol;BS3 4TJ;;51.443687;-2.582642;40;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076670;England;South West England;City of Bristol;;Bristol;BS3 4TL;;51.443435;-2.582566;41;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076671;England;South West England;City of Bristol;;Bristol;BS3 4TN;;51.442794;-2.583076;31;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076672;England;South West England;City of Bristol;;Bristol;BS3 4TQ;;51.444233;-2.581253;38;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076673;England;South West England;City of Bristol;;Bristol;BS3 4TZ;;51.442151;-2.582234;28;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076674;England;South West England;City of Bristol;;Bristol;BS3 4UA;;51.442669;-2.581060;37;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076675;England;South West England;City of Bristol;;Bristol;BS3 4UB;;51.442509;-2.580727;34;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076676;England;South West England;City of Bristol;;Bristol;BS3 4UE;;51.442201;-2.579371;37;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076677;England;South West England;City of Bristol;;Bristol;BS3 4UH;;51.441365;-2.581245;25;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076678;England;South West England;City of Bristol;;Bristol;BS3 4UJ;;51.441782;-2.580574;30;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076679;England;South West England;City of Bristol;;Bristol;BS3 4UL;;51.441848;-2.579885;34;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076680;England;South West England;City of Bristol;;Bristol;BS3 5AA;;51.440632;-2.582056;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076681;England;South West England;City of Bristol;;Bristol;BS3 5AB;;51.439905;-2.581802;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076682;England;South West England;City of Bristol;;Bristol;BS3 5AD;;51.439507;-2.582301;21;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076683;England;South West England;City of Bristol;;Bristol;BS3 5AE;;51.438618;-2.582203;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076684;England;South West England;City of Bristol;;Bristol;BS3 5AF;;51.438778;-2.582579;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076685;England;South West England;City of Bristol;;Bristol;BS3 5AG;;51.437903;-2.583100;21;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076686;England;South West England;City of Bristol;;Bristol;BS3 5AJ;;51.437151;-2.586083;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076687;England;South West England;City of Bristol;;Bristol;BS3 5AL;;51.437193;-2.584818;22;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076688;England;South West England;City of Bristol;;Bristol;BS3 5AN;;51.436769;-2.585143;21;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076689;England;South West England;City of Bristol;;Bristol;BS3 5AP;;51.436184;-2.586876;16;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076690;England;South West England;City of Bristol;;Bristol;BS3 5AQ;;51.437953;-2.583849;20;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076691;England;South West England;City of Bristol;;Bristol;BS3 5AR;;51.436545;-2.590204;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1030901931;England;South West England;City of Bristol;;Bristol;BS3 5AS;;51.436274;-2.588805;16;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076693;England;South West England;City of Bristol;;Bristol;BS3 5AT;;51.436257;-2.590388;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076694;England;South West England;City of Bristol;;Bristol;BS3 5AU;;51.436518;-2.592103;16;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076695;England;South West England;City of Bristol;;Bristol;BS3 5AW;;51.436590;-2.586680;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076696;England;South West England;City of Bristol;;Bristol;BS3 5AX;;51.436203;-2.592070;15;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076697;England;South West England;City of Bristol;;Bristol;BS3 5AY;;51.436138;-2.594299;17;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076698;England;South West England;City of Bristol;;Bristol;BS3 5AZ;;51.435626;-2.594221;13;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076699;England;South West England;City of Bristol;;Bristol;BS3 5BA;;51.435774;-2.597028;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076700;England;South West England;City of Bristol;;Bristol;BS3 5BB;;51.436092;-2.594615;18;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076701;England;South West England;City of Bristol;;Bristol;BS3 5BE;;51.436913;-2.599258;14;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076702;England;South West England;City of Bristol;;Bristol;BS3 5BF;;51.437548;-2.583973;19;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076703;England;South West England;City of Bristol;;Bristol;BS3 5BG;;51.434979;-2.597622;12;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076704;England;South West England;City of Bristol;;Bristol;BS3 5BH;;51.435447;-2.595829;16;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076705;England;South West England;City of Bristol;;Bristol;BS3 5BJ;;51.435241;-2.593928;13;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076706;England;South West England;City of Bristol;;Bristol;BS3 5BL;;51.434547;-2.594307;12;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076707;England;South West England;City of Bristol;;Bristol;BS3 5BN;;51.439955;-2.580781;28;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076708;England;South West England;City of Bristol;;Bristol;BS3 5BP;;51.438218;-2.579421;29;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076709;England;South West England;City of Bristol;;Bristol;BS3 5BQ;;51.437692;-2.598089;15;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076710;England;South West England;City of Bristol;;Bristol;BS3 5BS;;51.438301;-2.578919;31;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076711;England;South West England;City of Bristol;;Bristol;BS3 5BT;;51.437124;-2.578688;44;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076712;England;South West England;City of Bristol;;Bristol;BS3 5BU;;51.436968;-2.577636;53;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076713;England;South West England;City of Bristol;;Bristol;BS3 5BW;;51.439195;-2.580081;34;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076714;England;South West England;City of Bristol;;Bristol;BS3 5BX;;51.437632;-2.576019;57;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076715;England;South West England;City of Bristol;;Bristol;BS3 5BY;;51.436601;-2.580854;37;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
GB;United Kingdom;EN;1020076716;England;South West England;City of Bristol;;Bristol;BS3 5BZ;;51.436846;-2.580397;36;GB-BST;UKB7;UKK11;GB.BS;E06000023;Europe/London;+00:00;+01:00
