,iso,country,language,id,region1,region2,region3,locality,Postcode,Postcode Latitude,Postcode Longitude,elevation,iso2,fips,nuts,stat,Postcode2,Locality Latitude,Locality Longitude
6611,GB,United Kingdom,EN,1020077612,England,South West England,City of Bristol,Bristol,BS4 4TW,51.437503,-2.531073,57,GB-BST,UKB7,UKK11,E06000023,BS4 4,51.459642637334426,-2.59351473159462
6612,GB,United Kingdom,EN,1020077613,England,South West England,City of Bristol,Bristol,BS4 4TX,51.43422,-2.531308,53,GB-BST,UKB7,UKK11,E06000023,BS4 4,51.459642637334426,-2.59351473159462
6613,GB,United Kingdom,EN,1020077614,England,South West England,City of Bristol,Bristol,BS4 4TY,51.43442,-2.5306919999999997,49,GB-BST,UKB7,UKK11,E06000023,BS4 4,51.459642637334426,-2.59351473159462
6614,GB,United Kingdom,EN,1020077615,England,South West England,City of Bristol,Bristol,BS4 4TZ,51.4339,-2.530398,51,GB-BST,UKB7,UKK11,E06000023,BS4 4,51.459642637334426,-2.59351473159462
6615,GB,United Kingdom,EN,1020077616,England,South West England,City of Bristol,Bristol,BS4 4UA,51.436701,-2.533452,59,GB-BST,UKB7,UKK11,E06000023,BS4 4,51.459642637334426,-2.59351473159462
6616,GB,United Kingdom,EN,1020077617,England,South West England,City of Bristol,Bristol,BS4 4UB,51.434765000000006,-2.549498,33,GB-BST,UKB7,UKK11,E06000023,BS4 4,51.459642637334426,-2.59351473159462
6617,GB,United Kingdom,EN,1030146085,England,South West England,City of Bristol,Bristol,BS4 4UD,51.438010999999996,-2.534043,63,GB-BST,UKB7,UKK11,E06000023,BS4 4,51.459642637334426,-2.59351473159462
6618,GB,United Kingdom,EN,1031026299,England,South West England,City of Bristol,Bristol,BS4 4UY,51.439461,-2.537484,68,GB-BST,UKB7,UKK11,E06000023,BS4 4,51.459642637334426,-2.59351473159462
6619,GB,United Kingdom,EN,1020077618,England,South West England,City of Bristol,Bristol,BS4 5AA,51.434219,-2.5509020000000002,38,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6620,GB,United Kingdom,EN,1020077619,England,South West England,City of Bristol,Bristol,BS4 5AB,51.433890000000005,-2.550135,33,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6621,GB,United Kingdom,EN,1020077620,England,South West England,City of Bristol,Bristol,BS4 5AE,51.432752,-2.549302,27,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6622,GB,United Kingdom,EN,1020077621,England,South West England,City of Bristol,Bristol,BS4 5AF,51.432947999999996,-2.549664,28,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6623,GB,United Kingdom,EN,1020077622,England,South West England,City of Bristol,Bristol,BS4 5AG,51.432017,-2.550789,28,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6624,GB,United Kingdom,EN,1020077623,England,South West England,City of Bristol,Bristol,BS4 5AH,51.433077000000004,-2.550974,34,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6625,GB,United Kingdom,EN,1020077624,England,South West England,City of Bristol,Bristol,BS4 5AJ,51.433353000000004,-2.551524,36,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6626,GB,United Kingdom,EN,1020077625,England,South West England,City of Bristol,Bristol,BS4 5AL,51.432038,-2.5520549999999997,29,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6627,GB,United Kingdom,EN,1020077626,England,South West England,City of Bristol,Bristol,BS4 5AN,51.431732000000004,-2.5520080000000003,28,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6628,GB,United Kingdom,EN,1020077627,England,South West England,City of Bristol,Bristol,BS4 5AP,51.430689,-2.5538939999999997,29,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6629,GB,United Kingdom,EN,1020077628,England,South West England,City of Bristol,Bristol,BS4 5AQ,51.433052,-2.5504990000000003,32,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6630,GB,United Kingdom,EN,1020077629,England,South West England,City of Bristol,Bristol,BS4 5AR,51.432587,-2.551846,33,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6631,GB,United Kingdom,EN,1020077630,England,South West England,City of Bristol,Bristol,BS4 5AS,51.433288,-2.5538540000000003,40,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6632,GB,United Kingdom,EN,1020077631,England,South West England,City of Bristol,Bristol,BS4 5AT,51.433034,-2.554239,38,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6633,GB,United Kingdom,EN,1020077632,England,South West England,City of Bristol,Bristol,BS4 5AX,51.43293,-2.55162,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6634,GB,United Kingdom,EN,1031097037,England,South West England,City of Bristol,Bristol,BS4 5AY,51.432556,-2.554622,41,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6635,GB,United Kingdom,EN,1020077633,England,South West England,City of Bristol,Bristol,BS4 5AZ,51.434505,-2.547438,33,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6636,GB,United Kingdom,EN,1020077634,England,South West England,City of Bristol,Bristol,BS4 5BA,51.432404999999996,-2.548607,32,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6637,GB,United Kingdom,EN,1020077635,England,South West England,City of Bristol,Bristol,BS4 5BB,51.43248,-2.547946,34,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6638,GB,United Kingdom,EN,1020077636,England,South West England,City of Bristol,Bristol,BS4 5BD,51.432753999999996,-2.546957,39,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6639,GB,United Kingdom,EN,1020077637,England,South West England,City of Bristol,Bristol,BS4 5BE,51.433545,-2.546937,36,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6640,GB,United Kingdom,EN,1020077638,England,South West England,City of Bristol,Bristol,BS4 5BG,51.434126,-2.54775,29,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6641,GB,United Kingdom,EN,1020077639,England,South West England,City of Bristol,Bristol,BS4 5BH,51.432248,-2.547483,40,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6642,GB,United Kingdom,EN,1031131450,England,South West England,City of Bristol,Bristol,BS4 5BJ,51.431265,-2.557555,34,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6643,GB,United Kingdom,EN,1020077641,England,South West England,City of Bristol,Bristol,BS4 5BL,51.433975,-2.549259,28,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6644,GB,United Kingdom,EN,1020077642,England,South West England,City of Bristol,Bristol,BS4 5BN,51.43182,-2.5466580000000003,49,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6645,GB,United Kingdom,EN,1020077643,England,South West England,City of Bristol,Bristol,BS4 5BP,51.431332,-2.551169,27,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6646,GB,United Kingdom,EN,1020077644,England,South West England,City of Bristol,Bristol,BS4 5BS,51.430393,-2.551848,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6647,GB,United Kingdom,EN,1020077645,England,South West England,City of Bristol,Bristol,BS4 5BT,51.43009,-2.55137,39,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6648,GB,United Kingdom,EN,1020077646,England,South West England,City of Bristol,Bristol,BS4 5BU,51.43015,-2.551989,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6649,GB,United Kingdom,EN,1020077647,England,South West England,City of Bristol,Bristol,BS4 5BW,51.431886999999996,-2.5477950000000003,42,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6650,GB,United Kingdom,EN,1020077648,England,South West England,City of Bristol,Bristol,BS4 5BX,51.429834,-2.552115,39,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6651,GB,United Kingdom,EN,1020077649,England,South West England,City of Bristol,Bristol,BS4 5BY,51.430076,-2.552448,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6652,GB,United Kingdom,EN,1020077650,England,South West England,City of Bristol,Bristol,BS4 5BZ,51.43123,-2.549902,34,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6653,GB,United Kingdom,EN,1020077651,England,South West England,City of Bristol,Bristol,BS4 5DA,51.430954,-2.547381,47,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6654,GB,United Kingdom,EN,1020077652,England,South West England,City of Bristol,Bristol,BS4 5DB,51.430559,-2.5491599999999996,44,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6655,GB,United Kingdom,EN,1020077653,England,South West England,City of Bristol,Bristol,BS4 5DD,51.429756,-2.549712,44,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6656,GB,United Kingdom,EN,1020077654,England,South West England,City of Bristol,Bristol,BS4 5DF,51.427791,-2.550666,38,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6657,GB,United Kingdom,EN,1020077655,England,South West England,City of Bristol,Bristol,BS4 5DG,51.428166,-2.549362,36,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6658,GB,United Kingdom,EN,1020077656,England,South West England,City of Bristol,Bristol,BS4 5DH,51.429423,-2.5535189999999997,34,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6659,GB,United Kingdom,EN,1020077657,England,South West England,City of Bristol,Bristol,BS4 5DJ,51.428816,-2.558316,29,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6660,GB,United Kingdom,EN,1020077658,England,South West England,City of Bristol,Bristol,BS4 5DL,51.429316,-2.551504,39,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6661,GB,United Kingdom,EN,1020077659,England,South West England,City of Bristol,Bristol,BS4 5DN,51.428878999999995,-2.550665,39,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6662,GB,United Kingdom,EN,1020077660,England,South West England,City of Bristol,Bristol,BS4 5DP,51.429119,-2.557025,27,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6663,GB,United Kingdom,EN,1020077661,England,South West England,City of Bristol,Bristol,BS4 5DQ,51.429265,-2.552712,38,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6664,GB,United Kingdom,EN,1020077662,England,South West England,City of Bristol,Bristol,BS4 5DR,51.428312,-2.558339,31,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6665,GB,United Kingdom,EN,1020077663,England,South West England,City of Bristol,Bristol,BS4 5DT,51.427125,-2.556498,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6666,GB,United Kingdom,EN,1020077664,England,South West England,City of Bristol,Bristol,BS4 5DU,51.427347,-2.557076,33,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6667,GB,United Kingdom,EN,1020077665,England,South West England,City of Bristol,Bristol,BS4 5DW,51.428688,-2.551094,38,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6668,GB,United Kingdom,EN,1020077666,England,South West England,City of Bristol,Bristol,BS4 5DX,51.427545,-2.555237,34,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6669,GB,United Kingdom,EN,1020077667,England,South West England,City of Bristol,Bristol,BS4 5DY,51.427657,-2.554418,32,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6670,GB,United Kingdom,EN,1020077668,England,South West England,City of Bristol,Bristol,BS4 5DZ,51.428452,-2.553464,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6671,GB,United Kingdom,EN,1020077669,England,South West England,City of Bristol,Bristol,BS4 5EA,51.427339,-2.5511779999999997,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6672,GB,United Kingdom,EN,1020077670,England,South West England,City of Bristol,Bristol,BS4 5EB,51.427432,-2.552388,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6673,GB,United Kingdom,EN,1020077671,England,South West England,City of Bristol,Bristol,BS4 5ED,51.428125,-2.552382,37,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6674,GB,United Kingdom,EN,1020077672,England,South West England,City of Bristol,Bristol,BS4 5EE,51.425838,-2.551088,36,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6675,GB,United Kingdom,EN,1020077673,England,South West England,City of Bristol,Bristol,BS4 5EF,51.426151000000004,-2.551351,35,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6676,GB,United Kingdom,EN,1020077674,England,South West England,City of Bristol,Bristol,BS4 5EG,51.426786,-2.552179,33,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6677,GB,United Kingdom,EN,1020077675,England,South West England,City of Bristol,Bristol,BS4 5EH,51.427914,-2.553271,33,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6678,GB,United Kingdom,EN,1020077676,England,South West England,City of Bristol,Bristol,BS4 5EJ,51.426777,-2.5426279999999997,52,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6679,GB,United Kingdom,EN,1020077677,England,South West England,City of Bristol,Bristol,BS4 5EL,51.427096,-2.549334,34,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6680,GB,United Kingdom,EN,1020077678,England,South West England,City of Bristol,Bristol,BS4 5EQ,51.426924,-2.5533740000000003,32,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6681,GB,United Kingdom,EN,1020077679,England,South West England,City of Bristol,Bristol,BS4 5ES,51.427215999999994,-2.538922,53,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6682,GB,United Kingdom,EN,1020077680,England,South West England,City of Bristol,Bristol,BS4 5ET,51.426796,-2.540341,53,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6683,GB,United Kingdom,EN,1020077681,England,South West England,City of Bristol,Bristol,BS4 5EU,51.427065,-2.540575,54,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6684,GB,United Kingdom,EN,1020077682,England,South West England,City of Bristol,Bristol,BS4 5EX,51.426562,-2.542338,53,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6685,GB,United Kingdom,EN,1031082075,England,South West England,City of Bristol,Bristol,BS4 5EY,51.425546000000004,-2.5384849999999997,53,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6686,GB,United Kingdom,EN,1020077683,England,South West England,City of Bristol,Bristol,BS4 5EZ,51.426008,-2.5434669999999997,48,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6687,GB,United Kingdom,EN,1020077684,England,South West England,City of Bristol,Bristol,BS4 5HA,51.425657,-2.543607,45,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6688,GB,United Kingdom,EN,1020077685,England,South West England,City of Bristol,Bristol,BS4 5HB,51.425319,-2.542927,46,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6689,GB,United Kingdom,EN,1020077686,England,South West England,City of Bristol,Bristol,BS4 5HD,51.426254,-2.544909,43,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6690,GB,United Kingdom,EN,1020077687,England,South West England,City of Bristol,Bristol,BS4 5HE,51.42692,-2.544715,44,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6691,GB,United Kingdom,EN,1020077688,England,South West England,City of Bristol,Bristol,BS4 5HF,51.4268,-2.54526,44,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6692,GB,United Kingdom,EN,1020077689,England,South West England,City of Bristol,Bristol,BS4 5HG,51.428298,-2.5461270000000003,46,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6693,GB,United Kingdom,EN,1020077690,England,South West England,City of Bristol,Bristol,BS4 5HH,51.429029,-2.545603,49,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6694,GB,United Kingdom,EN,1020077691,England,South West England,City of Bristol,Bristol,BS4 5HJ,51.428115000000005,-2.5449450000000002,48,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6695,GB,United Kingdom,EN,1020077692,England,South West England,City of Bristol,Bristol,BS4 5HL,51.428078,-2.546973,41,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6696,GB,United Kingdom,EN,1020077693,England,South West England,City of Bristol,Bristol,BS4 5HN,51.427977,-2.547533,38,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6697,GB,United Kingdom,EN,1030901939,England,South West England,City of Bristol,Bristol,BS4 5HP,51.430690999999996,-2.545868,46,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6698,GB,United Kingdom,EN,1020077695,England,South West England,City of Bristol,Bristol,BS4 5HQ,51.428238,-2.545436,48,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6699,GB,United Kingdom,EN,1020077696,England,South West England,City of Bristol,Bristol,BS4 5HR,51.428748999999996,-2.547786,38,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6700,GB,United Kingdom,EN,1020077697,England,South West England,City of Bristol,Bristol,BS4 5HT,51.428566,-2.548475,37,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6701,GB,United Kingdom,EN,1020077698,England,South West England,City of Bristol,Bristol,BS4 5HU,51.43023,-2.548221,47,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6702,GB,United Kingdom,EN,1020077699,England,South West England,City of Bristol,Bristol,BS4 5HW,51.428977,-2.546998,40,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6703,GB,United Kingdom,EN,1020077700,England,South West England,City of Bristol,Bristol,BS4 5HX,51.429347,-2.548613,43,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6704,GB,United Kingdom,EN,1020077701,England,South West England,City of Bristol,Bristol,BS4 5HY,51.429602,-2.5479119999999997,43,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6705,GB,United Kingdom,EN,1020077702,England,South West England,City of Bristol,Bristol,BS4 5HZ,51.429933,-2.548433,46,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6706,GB,United Kingdom,EN,1020077703,England,South West England,City of Bristol,Bristol,BS4 5JA,51.429139,-2.549057,41,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6707,GB,United Kingdom,EN,1020077704,England,South West England,City of Bristol,Bristol,BS4 5JB,51.428791,-2.548348,39,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6708,GB,United Kingdom,EN,1029815034,England,South West England,City of Bristol,Bristol,BS4 5JJ,51.428237,-2.541912,53,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6709,GB,United Kingdom,EN,1031100813,England,South West England,City of Bristol,Bristol,BS4 5JX,51.428808000000004,-2.542753,53,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6710,GB,United Kingdom,EN,1031044776,England,South West England,City of Bristol,Bristol,BS4 5LA,51.427894,-2.5440509999999996,47,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6711,GB,United Kingdom,EN,1030977443,England,South West England,City of Bristol,Bristol,BS4 5LD,51.427777,-2.5441849999999997,47,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6712,GB,United Kingdom,EN,1030992030,England,South West England,City of Bristol,Bristol,BS4 5LE,51.427778,-2.544188,47,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6713,GB,United Kingdom,EN,1020077706,England,South West England,City of Bristol,Bristol,BS4 5LF,51.428886999999996,-2.541272,54,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6714,GB,United Kingdom,EN,1020077707,England,South West England,City of Bristol,Bristol,BS4 5LU,51.42558,-2.5368459999999997,50,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6715,GB,United Kingdom,EN,1020077708,England,South West England,City of Bristol,Bristol,BS4 5NJ,51.432213,-2.545382,46,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6716,GB,United Kingdom,EN,1020077709,England,South West England,City of Bristol,Bristol,BS4 5NX,51.433341,-2.542447,46,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6717,GB,United Kingdom,EN,1020077710,England,South West England,City of Bristol,Bristol,BS4 5NY,51.433029,-2.541983,47,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6718,GB,United Kingdom,EN,1020077711,England,South West England,City of Bristol,Bristol,BS4 5NZ,51.431484999999995,-2.541432,50,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6719,GB,United Kingdom,EN,1020077712,England,South West England,City of Bristol,Bristol,BS4 5PF,51.431788,-2.538084,51,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6720,GB,United Kingdom,EN,1030146086,England,South West England,City of Bristol,Bristol,BS4 5PN,51.429792,-2.538075,58,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6721,GB,United Kingdom,EN,1030901999,England,South West England,City of Bristol,Bristol,BS4 5PR,51.431927,-2.53915,50,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6722,GB,United Kingdom,EN,1020077713,England,South West England,City of Bristol,Bristol,BS4 5PS,51.433116,-2.5367330000000003,61,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6723,GB,United Kingdom,EN,1020077714,England,South West England,City of Bristol,Bristol,BS4 5QF,51.434286,-2.538488,55,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6724,GB,United Kingdom,EN,1030901940,England,South West England,City of Bristol,Bristol,BS4 5QG,51.433762,-2.538971,53,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6725,GB,United Kingdom,EN,1020077716,England,South West England,City of Bristol,Bristol,BS4 5QH,51.436128000000004,-2.536754,58,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6726,GB,United Kingdom,EN,1020077717,England,South West England,City of Bristol,Bristol,BS4 5QQ,51.435128999999996,-2.536987,57,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6727,GB,United Kingdom,EN,1020077718,England,South West England,City of Bristol,Bristol,BS4 5QR,51.43549,-2.536747,56,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6728,GB,United Kingdom,EN,1020077719,England,South West England,City of Bristol,Bristol,BS4 5QU,51.435477,-2.535524,58,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6729,GB,United Kingdom,EN,1020077720,England,South West England,City of Bristol,Bristol,BS4 5QW,51.434408000000005,-2.53531,60,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6730,GB,United Kingdom,EN,1030901941,England,South West England,City of Bristol,Bristol,BS4 5QY,51.432407,-2.534423,63,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6731,GB,United Kingdom,EN,1020077721,England,South West England,City of Bristol,Bristol,BS4 5RG,51.431982,-2.535037,65,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6732,GB,United Kingdom,EN,1031259910,England,South West England,City of Bristol,Bristol,BS4 5RQ,51.429935,-2.534294,60,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6733,GB,United Kingdom,EN,1020077722,England,South West England,City of Bristol,Bristol,BS4 5RS,51.433912,-2.52965,49,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6734,GB,United Kingdom,EN,1020077723,England,South West England,City of Bristol,Bristol,BS4 5SA,51.430335,-2.5274229999999998,49,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6735,GB,United Kingdom,EN,1020077724,England,South West England,City of Bristol,Bristol,BS4 5SD,51.430876,-2.528997,55,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6736,GB,United Kingdom,EN,1030984810,England,South West England,City of Bristol,Bristol,BS4 5SE,51.436133,-2.535632,61,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6737,GB,United Kingdom,EN,1030901942,England,South West England,City of Bristol,Bristol,BS4 5SS,51.433486,-2.538421,53,GB-BST,UKB7,UKK11,E06000023,BS4 5,51.459642637334426,-2.59351473159462
6738,GB,United Kingdom,EN,1031084904,England,South West England,City of Bristol,Bristol,BS4 9SA,51.445929,-2.583432,14,GB-BST,UKB7,UKK11,E06000023,BS4 9,51.459642637334426,-2.59351473159462
6739,GB,United Kingdom,EN,1031067989,England,South West England,City of Bristol,Bristol,BS4 9ZQ,51.445921999999996,-2.5834330000000003,14,GB-BST,UKB7,UKK11,E06000023,BS4 9,51.459642637334426,-2.59351473159462
6740,GB,United Kingdom,EN,1020077727,England,South West England,City of Bristol,Bristol,BS5 0AA,51.456084999999995,-2.568162,19,GB-BST,UKB7,UKK11,E06000023,BS5 0,51.459642637334426,-2.59351473159462
6741,GB,United Kingdom,EN,1020077728,England,South West England,City of Bristol,Bristol,BS5 0AE,51.45537,-2.569089,18,GB-BST,UKB7,UKK11,E06000023,BS5 0,51.459642637334426,-2.59351473159462
